name,SMILES,herb,PC1,PC2,PC3,PC4,PC5
difenopenten,CC(C=CC(=O)O)OC1=CC=C(C=C1)OC2=CC=C(C=C2)C(F)(F)F,1,-2.0028485876206235,-1.1135936506520654,0.22833031261150408,-2.211088361570648,-2.334323940763685
disul,C1=CC(=C(C=C1Cl)Cl)OCCOS(=O)(=O)O,1,-2.0401098532512343,-1.1783260863928176,-1.381719001533905,0.2993863354991217,-0.3916061648319533
erbon,CC(C(=O)OCCOC1=CC(=C(C=C1Cl)Cl)Cl)(Cl)Cl,1,-2.0826017520138698,-0.1363981412543385,-1.4784424145663477,0.07333189590103013,-0.03807952555787642
EXD,CCOC(=S)SSC(=S)OCC,1,-1.747017921526287,-0.7790956119957673,-1.4040766664890985,0.09867749566067037,0.6354873043509061
fenteracol,C1=C(C(=CC(=C1Cl)Cl)Cl)OCCO,1,-2.2024588115369466,-0.7715267797089114,-1.354947137940985,-0.47416602286151355,-0.4081046910806608
flamprop,CC(C(=O)O)N(C1=CC(=C(C=C1)F)Cl)C(=O)C2=CC=CC=C2,1,-1.9330511041314462,-1.0711809105101864,-1.2215005382418564,0.19238183934547043,-0.5267249678837712
flumezin,CN1C(=O)N(C(=O)CO1)C2=CC=CC(=C2)C(F)(F)F,1,-0.014079747192822867,0.3276678241488442,-0.4151532559434586,1.102278558860957,-0.37195852085585546
fluoromidine,C1=C(C=NC2=C1NC(=N2)C(F)(F)F)Cl,1,-1.9366725750898743,0.3904433995166981,-0.47876923058339627,1.6261221111634787,0.5646188528185349
haloxydine,C1(=C(NC(=C(C1=O)Cl)F)F)Cl,1,-1.8833415237551434,-0.6087819109953126,1.0263347830398364,3.614352139196547,-0.3145961313320477
herbimycin,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)OC)OC(=O)N)C)C)OC)OC,1,8.856282700599342,3.472927317012613,4.7333074789732645,-2.135973177402059,10.259363908352597
hexachloroacetone,C(=O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1,-1.3171765964477353,-1.0226478134545334,-1.1185325885633048,0.5576077577182764,0.1953525414289964
isocarbamid,CC(C)CNC(=O)N1CCNC1=O,1,-1.65957510704008,-0.6135629166629777,-0.39646622567754025,1.813919067489353,0.5975433164812213
isonoruron,CN(C)C(=O)NC1CCC2C1C3CCC2C3,1,-0.7405994732048886,0.5779303750690736,0.5046442530720943,0.12269197217326949,2.7226755483564404
karbutilate,CC(C)(C)NC(=O)OC1=CC=CC(=C1)NC(=O)N(C)C,1,-2.4438094861979565,1.3081809182732467,-2.4583315643186876,-1.2576974299818133,-0.4895853898285462
lancotrione,CS(=O)(=O)C1=C(C(=C(C=C1)C(=O)C2C(=O)CCCC2=O)Cl)OCCC3OCCO3,1,0.06591034463697966,0.5476881989255274,-0.12546474469893037,2.110900715928948,1.3100107422726512
MCPA-thioethyl,CCSC(=O)COC1=C(C=C(C=C1)Cl)C,1,-1.8125758207105926,-0.8204315801019021,-1.9733130588659047,0.42948630649739294,-0.07378302212328672
metam,CNC(=S)S,1,-1.9336005917210293,-1.0087818830566082,-1.6612786946590297,0.20457693756654977,0.7226062646721668
methazole,CN1C(=O)N(OC1=O)C2=CC(=C(C=C2)Cl)Cl,1,-1.5227528565905972,-0.8253909326256408,-1.2662345816657279,0.949128736627434,0.5146952068579699
methoxyphenone,CC1=CC(=CC=C1)C(=O)C2=CC(=C(C=C2)OC)C,1,-1.4767262989789454,-0.2028517100617673,-1.4897237845503537,-0.42809800535388,0.5920889946154233
methyl isothiocyanate,CN=C=S,1,-1.9509834830971284,-1.0020329524438085,-0.9382803821673614,0.44878619781025963,0.6507817051752437
noruron,CN(C)C(=O)NC1CC2CC1C3C2CCC3,1,-0.462954361768711,0.8172514100672938,-0.4542278336062628,-0.5764111754647953,0.1353460767624815
o-dichlorobenzene,C1=CC=C(C(=C1)Cl)Cl,1,-2.027362970885559,-0.7781036909942328,-1.4932310222025316,0.25851718493834847,0.27549881707502794
pentachlorophenol,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,1,-1.981762737078858,-1.0500052966217375,-1.4613713981631131,0.6578134622233273,0.5906252925928551
phenobenzuron,CN(C)C(=O)N(C1=CC(=C(C=C1)Cl)Cl)C(=O)C2=CC=CC=C2,1,-2.250629299330572,-0.9225271064999722,-1.0174612808067622,-0.3489340944324735,1.9083740119668082
proxan,CC(C)OC(=S)S,1,-1.5907158475153023,-1.106743095226033,-1.5309861601019867,-0.04060997655094198,0.1441129212738647
pydanon,C1C(=O)NNC(=O)C1(CC(=O)O)O,1,0.11887679749444828,-0.6656445992323856,-0.4976942955662485,0.9632806551913073,0.11759952890928044
pyriclor,C1=C(C(=O)C(=C(N1)Cl)Cl)Cl,1,-1.12540795937388,-0.9950489706506765,-1.1551373767971238,1.3113606489757388,0.4538412996335909
quinonamid,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC(=O)C(Cl)Cl,1,-2.1378040305845527,-0.5561715862066771,-0.457005243068886,-0.7118806196310165,1.487684834664328
sulfallate,CCN(CC)C(=S)SCC(=C)Cl,1,-1.860683890046667,-0.9517472339540314,-1.5256182716343938,0.5677352735181329,0.5051783553917507
sulglycapin,CNS(=O)(=O)OCC(=O)N1CCCCCC1,1,-1.3339198640916239,-0.2342855581277414,-0.5540725181992331,0.17578103624962457,0.17304212954136375
